Date,Received,Sent,Total,Dial-up
2007-03-30,36235715222,3345607297,39581322519,0
2007-03-29,4041736783,3691147826,7732884609,0
2007-03-28,3245192691,2292787050,5537979741,0
2007-03-27,3974732472,4890408204,8865140676,0
2007-03-26,3975864164,4391106169,8366970333,0
2007-03-25,2294514623,5335299987,7629814610,0
2007-03-24,2675780475,5054306926,7730087401,0
2007-03-23,837812389,755944264,1593756653,0
2007-03-22,1820331169,3265721293,5086052462,0
2007-03-21,1030134686,986465714,2016600400,0
2007-03-20,4251832768,4790798785,9042631553,0
2007-03-19,1734751075,2457032628,4191783703,0
2007-03-18,1377517631,841313132,2218830763,0
2007-03-17,2993863074,4468474674,7462337748,0
2007-03-16,4502464309,3918266735,8420731044,0
2007-03-15,5255621449,4562723168,9818344617,0
2007-03-14,4876027080,4396579191,9272606271,0
2007-03-13,2568450481,3647680547,6216131028,0
2007-03-12,1464472909,1280098254,2744571163,0
2007-03-11,1835145428,141196827,1976342255,0
2007-03-10,2401024769,86884255,2487909024,0
2007-03-09,1042708967,1386509416,2429218383,0
2007-03-08,3314264137,4436023428,7750287565,0
2007-03-07,2450052843,3596998340,6047051183,0
2007-03-06,3759167927,5023376167,8782544094,0
2007-03-05,766308509,561663398,1327971907,0
2007-03-04,1050841005,316102725,1366943730,0
2007-03-03,1946944958,1886929718,3833874676,0
2007-03-02,2099536797,6117311415,8216848212,0
2007-03-01,3081825016,7285506817,10367331833,0
2007-02-28,4493992925,7504675971,11998668896,0
2007-02-27,1575027800,4379955920,5954983720,0
2007-02-26,583904037,50047955,633951992,0
2007-02-25,944497257,33866265,978363522,0
2007-02-24,1037524321,1042606758,2080131079,0
2007-02-23,974126734,643705450,1617832184,0
2007-02-22,1388678377,1703248387,3091926764,0
2007-02-21,2991289927,4488246684,7479536611,0
2007-02-20,5959200997,6058697674,12017898671,0
2007-02-19,3375272618,5490169666,8865442284,0
2007-02-18,3743002967,5199434370,8942437337,0
2007-02-17,4619102411,4965679247,9584781658,0
2007-02-16,3522364923,6159302103,9681667026,0
2007-02-15,1885643841,4014858714,5900502555,0
2007-02-14,2720839803,5287928212,8008768015,0
2007-02-13,2567404394,2855556693,5422961087,0
2007-02-12,952725424,1086069257,2038794681,0
2007-02-11,439823044,890988277,1330811321,0
2007-02-10,1494208469,2104925871,3599134340,0
2007-02-09,1852600683,2597485683,4450086366,0
2007-02-08,3964408592,5525536322,9489944914,0
2007-02-07,1154118059,1244687534,2398805593,0
2007-02-06,4364078529,4725704272,9089782801,0
2007-02-05,1986900271,4656770262,6643670533,0
2007-02-04,2092205648,3703830520,5796036168,0
2007-02-03,2114248354,4735781187,6850029541,0
2007-02-02,2472199019,4698807793,7171006812,0
2007-02-01,785451329,1090190023,1875641352,0
2007-01-31,1506962192,2290480001,3797442193,0
2007-01-30,3406799377,3578045866,6984845243,0
2007-01-29,1702508716,2120154385,3822663101,0
2007-01-28,1244962280,793103710,2038065990,0
2007-01-27,1115700588,826878536,1942579124,0
2007-01-26,2205036615,1863674516,4068711131,0
2007-01-25,1985065896,2550530953,4535596849,0
2007-01-24,1603442365,2123435174,3726877539,0
2007-01-23,2908541507,2771187260,5679728767,0
2007-01-22,944415261,361055643,1305470904,0
2007-01-21,572697479,219149661,791847140,0
2007-01-20,1023238751,1317038638,2340277389,0
2007-01-19,1634615630,2760064181,4394679811,0
2007-01-18,841635825,279302294,1120938119,0
2007-01-17,1422525729,1780572549,3203098278,0
2007-01-16,5398712294,5420992564,10819704858,0
2007-01-15,745882225,99140985,845023210,0
2007-01-14,668095046,120201516,788296562,0
2007-01-13,1193007129,222772144,1415779273,0
2007-01-12,1392876454,1614918496,3007794950,0
2007-01-11,1255711276,1015664086,2271375362,0
2007-01-10,1539860908,2330291664,3870152572,0
2007-01-09,2748542650,1587233788,4335776438,0
2007-01-08,1009513947,906093029,1915606976,0
2007-01-07,801846972,36066574,837913546,0
2007-01-06,953360031,36429809,989789840,0
2007-01-05,1462232104,2341788186,3804020290,0
2007-01-04,940057151,614306610,1554363761,0
2007-01-03,776607420,141724107,918331527,0
2007-01-02,1145106375,842512213,1987618588,0
2007-01-01,860245365,111067811,971313176,0
2006-12-31,591806127,142302023,734108150,0
2006-12-30,781483828,241402261,1022886089,0
2006-12-29,475613273,102125419,577738692,0
2006-12-28,1706398609,2260649390,3967047999,0
2006-12-27,1931327755,3628859455,5560187210,0
2006-12-26,574447685,720720620,1295168305,0
2006-12-25,293318881,28839525,322158406,0
2006-12-24,578421198,48530612,626951810,0
2006-12-23,1060195200,909809034,1970004234,0
2006-12-22,1721937237,275353706,1997290943,0
2006-12-21,1398724260,1814048585,3212772845,0
2006-12-20,1177241304,1438236371,2615477675,0
2006-12-19,1931397917,2116039884,4047437801,0
2006-12-18,364955415,46017841,410973256,0
2006-12-17,329976899,19588237,349565136,0
2006-12-16,319594758,189094817,508689575,0
2006-12-15,975058441,876610923,1851669364,0
2006-12-14,1077638486,1350537874,2428176360,0
2006-12-13,1809550368,1521161251,3330711619,0
2006-12-12,1684731082,1010959272,2695690354,0
2006-12-11,746354325,429713325,1176067650,0
2006-12-10,1010711533,129871076,1140582609,0
2006-12-09,643413939,87218734,730632673,0
2006-12-08,1448695443,56740493,1505435936,0
2006-12-07,3120033671,121935340,3241969011,0
2006-12-06,1918862574,85143029,2004005603,0
2006-12-05,1184084063,42219277,1226303340,0
2006-12-04,583474656,19241481,602716137,0
2006-12-03,434747121,17802585,452549706,0
2006-12-02,801375628,212986020,1014361648,0
2006-12-01,2796401214,133247885,2929649099,0
2006-11-30,5506769511,278114305,5784883816,0
2006-11-29,2968191756,89131849,3057323605,0
2006-11-28,557741767,73993538,631735305,0
2006-11-27,1274900713,140403274,1415303987,0
2006-11-26,624089034,420725517,1044814551,0
2006-11-25,666924588,175023240,841947828,0
2006-11-24,850801986,128269110,979071096,0
2006-11-23,402898826,80792720,483691546,0
2006-11-22,615015964,102050521,717066485,0
2006-11-21,2126594126,78488493,2205082619,0
2006-11-20,843625870,44686331,888312201,0
2006-11-19,902373164,232282713,1134655877,0
2006-11-18,2180267325,441226967,2621494292,0
2006-11-17,1139920156,418683638,1558603794,0
2006-11-16,748336086,227288703,975624789,0
2006-11-15,934366686,236024133,1170390819,0
2006-11-14,1887160326,68800511,1955960837,0
2006-11-13,1110106479,37092452,1147198931,0
2006-11-12,1066405290,197426552,1263831842,0
2006-11-11,1237608107,260397403,1498005510,0
2006-11-10,617784362,239821940,857606302,0
2006-11-09,1808723977,136501905,1945225882,0
2006-11-08,1997314559,489554366,2486868925,0
2006-11-07,2210660485,393802088,2604462573,0
2006-11-06,582871148,164675360,747546508,0
2006-11-05,4688877261,315748638,5004625899,0
2006-11-04,4519273175,268830080,4788103255,0
2006-11-03,1426111527,238770776,1664882303,0
2006-11-02,1865311628,283569038,2148880666,0
2006-11-01,1303636201,239305557,1542941758,0
2006-10-31,1356142204,105784873,1461927077,0
2006-10-30,604429996,769407670,1373837666,0
2006-10-29,550814607,69164726,619979333,0
2006-10-28,1884594456,144069711,2028664167,0
2006-10-27,634519623,78915752,713435375,0
2006-10-26,1072784704,43261227,1116045931,0
2006-10-25,711606503,98413100,810019603,0
2006-10-24,1774485633,236062464,2010548097,0
2006-10-23,329912394,171911085,501823479,0
2006-10-22,325589629,66551461,392141090,0
2006-10-21,255046501,458702227,713748728,0
2006-10-20,812072716,1363830114,2175902830,0
2006-10-19,2609707317,174281425,2783988742,0
2006-10-18,1952779139,440657063,2393436202,0
2006-10-17,206313840,68439346,274753186,0
2006-10-16,635661654,153082126,788743780,0
2006-10-15,728000806,363839190,1091839996,0
2006-10-14,400163000,18232252,418395252,0
2006-10-13,3493209906,1455228044,4948437950,0
2006-10-12,750283118,47602954,797886072,0
2006-10-11,1794624534,94971694,1889596228,0
2006-10-10,1639949755,131566656,1771516411,0
2006-10-09,1160067909,214755136,1374823045,0
2006-10-08,328958270,91564986,420523256,0
2006-10-07,9169967666,253949279,9423916945,0
2006-10-06,915401154,84421359,999822513,0
2006-10-05,1600875814,332835244,1933711058,0
2006-10-04,5511749596,715945265,6227694861,0
2006-10-03,18944973393,602172513,19547145906,0
2006-10-02,43339686024,1225611417,44565297441,0
2006-10-01,58863110079,1523717701,60386827780,0
2006-09-30,14371853567,1460354787,15832208354,0
2006-09-29,1171137931,131274073,1302412004,0
2006-09-28,547258511,143576206,690834717,0
2006-09-27,1989962981,99464594,2089427575,0
2006-09-26,748439426,205189718,953629144,0
2006-09-25,661285287,171487303,832772590,0
2006-09-24,634224963,99465535,733690498,0
2006-09-23,1557888097,523417485,2081305582,0
2006-09-22,1049492236,1017956915,2067449151,0
2006-09-21,1064747612,643565524,1708313136,0
2006-09-20,1284285859,1935734601,3220020460,0
2006-09-19,2664394505,1925768653,4590163158,0
2006-09-18,667543530,1442131856,2109675386,0
2006-09-17,587351211,619728833,1207080044,0
2006-09-16,1052290237,2600864013,3653154250,0
2006-09-15,612828507,546750205,1159578712,0
2006-09-14,1848914235,2548288181,4397202416,0
2006-09-13,1650898100,2552043928,4202942028,0
2006-09-12,2152964177,2225075225,4378039402,0
2006-09-11,1663537772,2815872695,4479410467,0
2006-09-10,3483501582,2897717436,6381219018,0
2006-09-09,3275662268,4173378852,7449041120,0
2006-09-08,2215682478,3438583184,5654265662,0
2006-09-07,1086519256,2212044120,3298563376,0
2006-09-06,1431088101,2893185527,4324273628,0
2006-09-05,1694670094,3456070105,5150740199,0
2006-09-04,718581394,5219467029,5938048423,0
2006-09-03,1371728397,2336609777,3708338174,0
2006-09-02,2737044204,2394689644,5131733848,0
2006-09-01,716286332,632517755,1348804087,0
2006-08-31,648900272,526025374,1174925646,0
2006-08-30,916321327,1141261279,2057582606,0
2006-08-29,1525645428,990252167,2515897595,0
2006-08-28,701303869,455223748,1156527617,0
2006-08-27,994430567,189445298,1183875865,0
2006-08-26,2609187263,4082598352,6691785615,0
2006-08-25,532689238,485657253,1018346491,0
2006-08-24,1468476795,1185775340,2654252135,0
2006-08-23,1187493240,1877566243,3065059483,0
2006-08-22,1696046506,1618486722,3314533228,0
2006-08-21,304852949,276188708,581041657,0
2006-08-20,931556006,253845491,1185401497,0
2006-08-19,1682750126,2978804308,4661554434,0
2006-08-18,1027038650,796571934,1823610584,0
2006-08-17,1350490800,1940583341,3291074141,0
2006-08-16,2976966965,2699480810,5676447775,0
2006-08-15,822347798,509974479,1332322277,0
2006-08-14,369922297,227523199,597445496,0
2006-08-13,902517855,103600093,1006117948,0
2006-08-12,1456892167,2352274231,3809166398,0
2006-08-11,908938459,1397178942,2306117401,0
2006-08-10,1187203575,1410696916,2597900491,0
2006-08-09,1846706667,3652469519,5499176186,0
2006-08-08,509088796,1898292055,2407380851,0
2006-08-07,1880982079,6374501774,8255483853,0
2006-08-06,1379601094,5653726594,7033327688,0
2006-08-05,3475556189,7860360274,11335916463,0
2006-08-04,2593711333,5117407710,7711119043,0
2006-08-03,2050730477,4471251554,6521982031,0
2006-08-02,2433629405,4616589502,7050218907,0
2006-08-01,2291362875,4911419985,7202782860,0
2006-07-31,10065577121,6856549293,16922126414,0
2006-07-30,42966330,258268425,301234755,0
2006-07-29,2300359699,3134472108,5434831807,0
2006-07-28,1569969152,1469039435,3039008587,0
2006-07-27,1429896054,1428582272,2858478326,0
2006-07-26,805794954,956790903,1762585857,0
2006-07-25,636897731,188593083,825490814,0
2006-07-24,403668600,23945265,427613865,0
2006-07-23,904603278,473037063,1377640341,0
2006-07-22,1710837808,4143152376,5853990184,0
2006-07-21,703927615,451638294,1155565909,0
2006-07-20,990985858,948659391,1939645249,0
2006-07-19,3007592390,2864533286,5872125676,0
2006-07-18,710630352,1658793780,2369424132,0
2006-07-17,450327171,830187655,1280514826,0
2006-07-16,2775541233,4131393881,6906935114,0
2006-07-15,4238594074,7511748952,11750343026,0
2006-07-14,4486420331,5906964785,10393385116,0
2006-07-13,5056148643,7145562948,12201711591,0
2006-07-12,4931257325,7305480176,12236737501,0
2006-07-11,3840140375,3979630216,7819770591,0
2006-07-10,2224660984,2172561317,4397222301,0
2006-07-09,1153765904,1537010426,2690776330,0
2006-07-08,2548489704,3949769404,6498259108,0
2006-07-07,2031227505,3475396384,5506623889,0
2006-07-06,313624952,634776101,948401053,0
2006-07-05,3551869128,3856506554,7408375682,0
2006-07-04,2754660651,3271354300,6026014951,0
2006-07-03,2749062192,3899958962,6649021154,0
2006-07-02,2383200874,2782539685,5165740559,0
2006-07-01,1922035390,3406191099,5328226489,0
2006-06-30,3533148342,5431725687,8964874029,0
2006-06-29,6948726969,4978202000,11926928969,0
2006-06-28,4164175859,2852390294,7016566153,0
2006-06-27,844187002,919147706,1763334708,0
2006-06-26,763846558,338685734,1102532292,0
2006-06-25,164889121,8830414,173719535,0
2006-06-24,402311701,184993119,587304820,0
2006-06-23,971735687,1089144267,2060879954,0
2006-06-22,622883810,515895023,1138778833,0
2006-06-21,844723157,643595677,1488318834,0
2006-06-20,688752319,584608121,1273360440,0
2006-06-19,313668175,42975484,356643659,0
2006-06-18,915578688,64487930,980066618,0
2006-06-17,202505001,32171518,234676519,0
2006-06-16,1047236440,1069006086,2116242526,0
2006-06-15,541423090,524180293,1065603383,0
2006-06-14,3033829536,669559809,3703389345,0
2006-06-13,792652516,784960612,1577613128,0
2006-06-12,220010324,34140136,254150460,0
2006-06-11,158944275,196061163,355005438,0
2006-06-10,180127967,88972103,269100070,0
2006-06-09,936711077,598526577,1535237654,0
2006-06-08,538001067,634209711,1172210778,0
2006-06-07,822314325,689550580,1511864905,0
2006-06-06,658150888,553775243,1211926131,0
2006-06-05,209739688,134009418,343749106,0
2006-06-04,2472835419,3781895247,6254730666,0
2006-06-03,3905443454,3463000020,7368443474,0
2006-06-02,2628348710,3087023186,5715371896,0
2006-06-01,2586680080,3445214620,6031894700,0
2006-05-31,3277949404,3596346521,6874295925,0
2006-05-30,2985784219,2687498150,5673282369,0
2006-05-29,3695933952,3693161242,7389095194,0
2006-05-28,3241206990,3289066586,6530273576,0
2006-05-27,271155604,61060344,332215948,0
2006-05-26,252426663,948492324,1200918987,0
2006-05-25,1748531353,862953798,2611485151,0
2006-05-24,1947794145,2718791679,4666585824,0
2006-05-23,2627026955,1839957823,4466984778,0
2006-05-22,197555882,79478995,277034877,0
2006-05-21,1672207260,291531746,1963739006,0
2006-05-20,565817068,522729782,1088546850,0
2006-05-19,2187692303,2291960929,4479653232,0
2006-05-18,1551431037,1008425428,2559856465,0
2006-05-17,519304814,296455475,815760289,0
2006-05-16,2270809517,2283340650,4554150167,0
2006-05-15,1157664817,1181625429,2339290246,0
2006-05-14,79945062,53871137,133816199,0
2006-05-13,324428099,89151087,413579186,0
2006-05-12,2218475598,1625308520,3843784118,0
2006-05-11,1500492960,1408567341,2909060301,0
2006-05-10,806200601,796718340,1602918941,0
2006-05-09,2475887438,2000363472,4476250910,0
2006-05-08,781864779,510869137,1292733916,0
2006-05-07,238194261,76495466,314689727,0
2006-05-06,257870467,89559023,347429490,0
2006-05-05,2064064918,1914474167,3978539085,0
2006-05-04,741883291,504334295,1246217586,0
2006-05-03,1571760318,1946948869,3518709187,0
2006-05-02,2409444744,1417457010,3826901754,0
2006-05-01,659943137,516818074,1176761211,0
2006-04-30,1566041173,102128946,1668170119,0
2006-04-29,237131043,48980154,286111197,0
2006-04-28,1798420521,1203455122,3001875643,0
2006-04-27,4215541890,2916362773,7131904663,0
2006-04-26,1833572606,2066005475,3899578081,0
2006-04-25,3077864131,2050476946,5128341077,0
2006-04-24,1352917100,953881908,2306799008,0
2006-04-23,1543385600,339240069,1882625669,0
2006-04-22,1394392312,324327655,1718719967,0
2006-04-21,3258403267,826896085,4085299352,0
2006-04-20,6601855860,4001316141,10603172001,0
2006-04-19,1093210838,760303743,1853514581,0
2006-04-18,2289209371,2365084016,4654293387,0
2006-04-17,234796331,111441503,346237834,0
2006-04-16,287996909,87965880,375962789,0
2006-04-15,508100244,289211187,797311431,0
2006-04-14,543617966,307788663,851406629,0
2006-04-13,2504414480,1880694903,4385109383,0
2006-04-12,2232648151,2717970094,4950618245,0
2006-04-11,6956668586,4836601510,11793270096,0
2006-04-10,4117132027,2206862072,6323994099,0
2006-04-09,2481660088,1156718231,3638378319,0
2006-04-08,1794508673,791016935,2585525608,0
2006-04-07,1799128470,1540146238,3339274708,0
2006-04-06,3472511089,2692365681,6164876770,0
2006-04-05,1142159299,953994464,2096153763,0
2006-04-04,3188998025,2835710501,6024708526,0
2006-04-03,1092621732,4465528589,5558150321,0
2006-04-02,741518863,5485951837,6227470700,0
2006-04-01,6248481927,3792887083,10041369010,0
2006-03-31,8711898301,4538368515,13250266816,0
2006-03-30,7031338182,3383321300,10414659482,0
2006-03-29,1481472923,2077532706,3559005629,0
2006-03-28,2582047745,2263094492,4845142237,0
2006-03-27,689794166,501151081,1190945247,0
2006-03-26,255135197,11851441,266986638,0
2006-03-25,519332837,52244005,571576842,0
2006-03-24,957715659,754150999,1711866658,0
2006-03-23,1821923696,1398638710,3220562406,0
2006-03-22,748924876,460521360,1209446236,0
2006-03-21,2799290739,2330540729,5129831468,0
2006-03-20,188743179,23082989,211826168,0
2006-03-19,540513091,33512260,574025351,0
2006-03-18,924971913,816610877,1741582790,0
2006-03-17,3305869840,1495994215,4801864055,0
2006-03-16,878078121,901675080,1779753201,0
2006-03-15,1375573641,737079935,2112653576,0
2006-03-14,1817406294,1323586266,3140992560,0
2006-03-13,682952422,445841738,1128794160,0
2006-03-12,377830314,23425450,401255764,0
2006-03-11,1161748751,952492913,2114241664,0
2006-03-10,972092961,501762825,1473855786,0
2006-03-09,3389292594,2742903716,6132196310,0
2006-03-08,1658503457,938160653,2596664110,0
2006-03-07,2680534460,2541224407,5221758867,0
2006-03-06,1615163620,1058399985,2673563605,0
2006-03-05,735363434,475107233,1210470667,0
2006-03-04,632646146,603998408,1236644554,0
2006-03-03,966199422,534817726,1501017148,0
2006-03-02,1024776215,758520580,1783296795,0
2006-03-01,504655566,254358541,759014107,0
2006-02-28,1151030120,1358497887,2509528007,0
2006-02-27,2658019869,2367240298,5025260167,0
2006-02-26,330296644,25033695,355330339,0
2006-02-25,928996880,1797403547,2726400427,0
2006-02-24,2777071591,3011279322,5788350913,0
2006-02-23,3461010794,2366768903,5827779697,0
2006-02-22,2762745022,1199110829,3961855851,0
2006-02-21,4856564565,1163156529,6019721094,0
2006-02-20,305066475,1512151452,1817217927,0
2006-02-19,302964031,169656750,472620781,0
2006-02-18,852895357,1566315098,2419210455,0
2006-02-17,406807867,906038971,1312846838,0
2006-02-16,1031669809,3806974686,4838644495,0
2006-02-15,5418886098,3773375639,9192261737,0
2006-02-14,6710120554,3066272920,9776393474,0
2006-02-13,149715645,12574017,162289662,0
2006-02-12,206639992,15057498,221697490,0
2006-02-11,1442641226,1389736054,2832377280,0
2006-02-10,778791877,683222954,1462014831,0
2006-02-09,968360604,894561014,1862921618,0
2006-02-08,559656579,478310057,1037966636,0
2006-02-07,1269114256,1223792554,2492906810,0
2006-02-06,545437844,20170743,565608587,0
2006-02-05,385160723,38283858,423444581,0
2006-02-04,717619105,506225094,1223844199,0
2006-02-03,879175946,692846618,1572022564,0
2006-02-02,596058714,477319163,1073377877,0
2006-02-01,1039334703,1416624239,2455958942,0
2006-01-31,2605628485,3592712938,6198341423,0
2006-01-30,999528059,758345292,1757873351,0
2006-01-29,1496201935,44657648,1540859583,0
2006-01-28,967915690,1272855500,2240771190,0
2006-01-27,850739257,691257104,1541996361,0
2006-01-26,1109766702,942040203,2051806905,0
2006-01-25,768064726,980860714,1748925440,0
2006-01-24,3093179100,2425326211,5518505311,0
2006-01-23,1221957335,1041001909,2262959244,0
2006-01-22,256513705,23143643,279657348,0
2006-01-21,923792922,1136762175,2060555097,0
2006-01-20,582155385,90892108,673047493,0
2006-01-19,1107036630,940440377,2047477007,0
2006-01-18,1083093664,2251038505,3334132169,0
2006-01-17,2625663714,1129567899,3755231613,0
2006-01-16,1065537242,946869787,2012407029,0
2006-01-15,567279846,416388098,983667944,0
2006-01-14,3218328643,1806711385,5025040028,0
2006-01-13,814429032,680885442,1495314474,0
2006-01-12,1052775358,1009650019,2062425377,0
2006-01-11,4681485266,3572092734,8253578000,0
2006-01-10,4203643755,4147589327,8351233082,0
2006-01-09,3435267250,4080924247,7516191497,0
2006-01-08,1893158925,2059359153,3952518078,0
2006-01-07,153636682,34392333,188029015,0
2006-01-06,723126098,628230488,1351356586,0
2006-01-05,432155530,395773639,827929169,0
2006-01-04,501915399,334452845,836368244,0
2006-01-03,915366930,1042520409,1957887339,0
2006-01-02,205646816,35965874,241612690,0
2006-01-01,830131299,3567193465,4397324764,0
2005-12-31,7858364331,3541610237,11399974568,0
2005-12-30,193141584,48572788,241714372,0
2005-12-29,107195970,38922354,146118324,0
2005-12-28,155694536,35915827,191610363,0
2005-12-27,206779573,47300323,254079896,0
2005-12-26,244455371,37926046,282381417,0
2005-12-25,176976818,34027082,211003900,0
2005-12-24,103665402,27282203,130947605,0
2005-12-23,160690188,19347186,180037374,0
2005-12-22,221259318,43425862,264685180,0
2005-12-21,684120183,565049206,1249169389,0
2005-12-20,580813609,902336383,1483149992,0
2005-12-19,1413862033,2318437454,3732299487,0
2005-12-18,989527138,2356768428,3346295566,0
2005-12-17,2088678427,2560600238,4649278665,0
2005-12-16,3736993754,3416552914,7153546668,0
2005-12-15,3797967982,2500363657,6298331639,0
2005-12-14,1159528231,1586489378,2746017609,0
2005-12-13,1180270920,1033328627,2213599547,0
2005-12-12,588334372,25325335,613659707,0
2005-12-11,234660349,27035773,261696122,0
2005-12-10,193819907,57844555,251664462,0
2005-12-09,770017314,577842371,1347859685,0
2005-12-08,1433999379,1421893372,2855892751,0
2005-12-07,1712663297,1807386427,3520049724,0
2005-12-06,1087886882,885404469,1973291351,0
2005-12-05,637337680,456224161,1093561841,0
2005-12-04,1822218495,2916738943,4738957438,0
2005-12-03,122276330,20488322,142764652,0
2005-12-02,638160464,736864253,1375024717,0
2005-12-01,1056687449,1014933930,2071621379,0
2005-11-30,3940215481,1524105304,5464320785,0
2005-11-29,1584819842,1438550900,3023370742,0
2005-11-28,1032491972,620383243,1652875215,0
2005-11-27,21943394,6324196,28267590,0
2005-11-26,17265459,2670134,19935593,0
2005-11-25,113288391,12432629,125721020,0
2005-11-24,683411994,723721253,1407133247,0
2005-11-23,408181311,340958936,749140247,0
2005-11-22,1618004157,1263464603,2881468760,0
2005-11-21,1599053118,1072103444,2671156562,0
2005-11-20,543517413,1102490475,1646007888,0
2005-11-19,339757285,2515303017,2855060302,0
2005-11-18,1137221621,3375986937,4513208558,0
2005-11-17,1203645243,1322274530,2525919773,0
2005-11-16,812687959,865971176,1678659135,0
2005-11-15,1288771008,3159434565,4448205573,0
2005-11-14,612144496,2394855569,3007000065,0
2005-11-13,144708238,75382041,220090279,0
2005-11-12,66656595,55291784,121948379,0
2005-11-11,1000247956,3623715162,4623963118,0
2005-11-10,959143061,1021366947,1980510008,0
2005-11-09,1104351283,769156263,1873507546,0
2005-11-08,3409161265,3539880327,6949041592,0
2005-11-07,799361836,3766144389,4565506225,0
2005-11-06,5972008100,3777654158,9749662258,0
2005-11-05,4065655847,1656008033,5721663880,0
2005-11-04,609104799,453337373,1062442172,0
2005-11-03,953423167,936794812,1890217979,0
2005-11-02,1549899987,1370873461,2920773448,0
2005-11-01,934614093,1928815851,2863429944,0
2005-10-31,132604576,7056837,139661413,0
Total,23538924896770,19286907524094,42825832420864,0
